"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat","date","Olay Baslangic Tarihi","Olay Baslangic Saati","Isletmedeki Saatlik Guc","Olay Sirasindaki Saatlik Guc","ariza_var"
201802,3,28200,129.99,147.89,24442.31,1277,0,0,0,371.038,0,39.9,47.89,"2018-02-09",NULL,NULL,NULL,NULL,0
201802,4,28100,130,147.9,24256.31,1277,0,0,0,364.462,0,39.9,62,"2018-02-09","2018-02-09",4,1144,823,1
201802,5,28500,167,167.1,24468.93,2705,0,0,0,1714.02,0,39.9,62,"2018-02-09","2018-02-09",5,511.53,238,1
201802,6,29700,182.22,182.32,25656.97,2764,0,0,0,1410.402,0,39.9,62,"2018-02-09","2018-02-09",6,1144,982,1
201802,7,32200,185,190,27550.46,2543.0660000000003,0,0,0,745.301,0,39.9,62,"2018-02-09","2018-02-09",7,444,340,1
201802,8,36500,184.84,199.17,31570.92,1271.233,0,0,0,187.891,0,57.01,60.27,"2018-02-09","2018-02-09",8,649.53,399,1
201802,9,38100,215.01,231.29,33676.38,2552.367,0,14,0,1081.68,0,57.01,60.27,"2018-02-09","2018-02-09",9,1128.2199999999998,38,1
201802,10,38100,203.18,218.18,33848.87,1224.5,0,0,0,238.468,0,57.01,60.27,"2018-02-09","2018-02-09",10,323.07,45,1
201802,11,38400,184.85,199.85,33962.03,1291.399,0,61.067,0,244.09,1.4,57.01,60.27,"2018-02-09","2018-02-09",11,174,0,1
201802,12,35800,159.69,167,32297.02,413.333,0,33.333,0,140.9,0,46,47.89,"2018-02-09","2018-02-09",12,162,0,1
201802,13,35800,128.99,127.77,31083.56,0,0,660.85,0,0,136,46,47.89,"2018-02-09","2018-02-09",13,312,0,1
201802,14,36300,178,147.53,32243.59,0,0,601,0,0,144.8,46,47.89,"2018-02-09",NULL,NULL,NULL,NULL,0
201802,15,36100,190.05,159.53,32339.41,0,0,726,0,0,169.989,46,47.89,"2018-02-09","2018-02-09",15,157.34,0,1
201802,16,36600,204.79,174.53,32958.55,0,0,830,0,0,131.406,46,47.89,"2018-02-09","2018-02-09",16,210,0,1
201802,17,37400,203.99,173.53,33800,0,0,657.65,0,0,130.346,46,47.89,"2018-02-09","2018-02-09",17,150,0,1
201802,18,38400,203.99,175,34297.62,0,0,550.984,0,0,130.33,46,47.89,"2018-02-09","2018-02-09",18,24,0,1
201802,19,38300,202.29,203,33879.07,506.74800000000005,0,0,0,257.676,0,46,47.89,"2018-02-09","2018-02-09",19,24,0,1
201802,20,37500,195.87,197,32917.81,951,0,0,0,300.7,0,41.9,41.89,"2018-02-09","2018-02-09",20,360,0,1
201802,21,36500,161.41,165.4,31877.09,416,0,0,0,278.35200000000003,0,41.9,41.89,"2018-02-09","2018-02-09",21,155.85,52,1
201802,22,35700,177.99,177.99,31405.87,818,0,0,0,233.91,0,41.9,41.89,"2018-02-09","2018-02-09",22,215,138,1
201802,23,34300,130,164.78,31037.91,2138.417,0,282.751,0,327.447,4.93,43,48.8,"2018-02-09","2018-02-09",23,2717.34,1225,1
201802,0,31600,216.79,216.79,30048.79,901.034,0,425.36699999999996,0,29.21,0,39.51,45.01,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,1,30200,210,210,27842.42,371.917,0,0,0,86.56,0,39.51,45.01,"2018-02-10","2018-02-10",1,190,120,1
201802,2,28900,196.5,196.5,26413.06,24.7,0,143.88299999999998,0,10.36,17.517,39.51,45.01,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,3,28300,196.49,196.49,25744.38,NULL,NULL,NULL,NULL,NULL,NULL,39.51,45.01,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,4,28600,158.95,158.95,25804.33,NULL,NULL,NULL,NULL,NULL,NULL,36,44.14,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,4,28200,152,152,25601.72,NULL,NULL,NULL,NULL,NULL,NULL,39.51,55.05,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,5,28300,145.1,145.1,25737.14,NULL,NULL,NULL,NULL,NULL,NULL,39.51,55.05,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,6,29000,171.99,171.99,26195.67,NULL,NULL,NULL,NULL,NULL,NULL,39.51,55.05,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,6,29600,184.99,184.99,27382,NULL,NULL,NULL,NULL,NULL,NULL,39.99,59.59,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,7,30500,174.65,174.65,26981.58,158.5,0,0,0,38.654,0,39.51,55.05,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,8,33100,171.99,137.7,29546.01,502.04900000000004,0,829.368,0,231.96599999999998,13.966,54.99,64.79,"2018-02-10","2018-02-10",8,420,0,1
201802,9,35400,185,201.28,31820.14,1328.65,0,30.6,0,243.87,0.5,54.99,64.79,"2018-02-10","2018-02-10",9,360,210,1
201802,10,36000,189.99,204.17,32902.71,1005.9,0,82.18299999999999,0,245.418,0,54.99,64.79,"2018-02-10","2018-02-10",10,872.16,33,1
201802,11,36400,202.2,219.17,33510.53,1362.265,0,178.2,0,231.03,0,54.99,64.79,"2018-02-10","2018-02-10",11,308.76,38,1
201802,12,35100,204.79,205,32192.49,865,0,0,0,144.06,0,45.9,55.29,"2018-02-10","2018-02-10",12,7.23,4,1
201802,13,35100,185,185.1,32082.32,1009,0,0,0,332.98,0,45.9,55.29,"2018-02-10","2018-02-10",13,67.53,32,1
201802,14,35100,169.98,182,31895.07,937,0,0,0,190.91,0,45.9,55.29,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,15,34800,156.5,170,31523.72,613,0,0,0,137.75,0,45.9,55.29,"2018-02-10","2018-02-10",15,5.78,0,1
201802,16,34800,170.05,182,31380.54,1278.05,0,0,0,538.23,0,45.9,48.8,"2018-02-10","2018-02-10",16,780,230,1
201802,17,34800,149,164.17,31721.67,994.1669999999999,0,271.16700000000003,0,186.29,1.469,45.9,48.8,"2018-02-10","2018-02-10",17,865,0,1
201802,18,36000,177.3,177.3,32999.12,1150.2839999999999,0,95,0,823.194,0,45.9,48.8,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,19,35900,184.99,185,33147.04,2033.433,0,12.5,0,1474.746,0,45.9,48.8,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,20,35100,204.99,204.99,32246.79,1850.766,0,31,0,800.1460000000001,0,41.79,70,"2018-02-10",NULL,NULL,NULL,NULL,0
201802,23,34100,179.99,179.99,30445.48,1172,0,143.534,0,32,2.4219999999999997,41.9,41.89,"2018-02-10","2018-02-10",23,1488.24,354,1
201802,0,31000,168.24,120,28449.85,331.301,0,1027.3310000000001,0,190.9,246.201,37,107,"2018-02-11",NULL,NULL,NULL,NULL,0
201802,1,29200,168.23,148,26377.46,0,0,464.416,0,0,121.82,37,107,"2018-02-11",NULL,NULL,NULL,NULL,0
201802,2,27800,123.95,104,25120.86,0,0,388,0,0,116.97,37,107,"2018-02-11","2018-02-11",2,383.52,210,1
201802,3,26900,123.96,110.02,24321.31,0,0,513,0,0,179.91,37,107,"2018-02-11","2018-02-11",3,150,0,1
201802,4,26500,125,105,23746.04,0,0,513,0,0,149.72,38,120,"2018-02-11","2018-02-11",4,150,95,1
201802,5,26400,115.02,95,23811.11,0,0,461,0,0,83.37,38,120,"2018-02-11","2018-02-11",5,150,75,1
201802,6,26500,128.99,100.02,23874.19,0,0,562.817,0,0,197.58599999999998,38,120,"2018-02-11","2018-02-11",6,360,100,1
201802,7,26300,118.69,50,23912.99,0,0,1131.566,0,0,348.441,38,120,"2018-02-11","2018-02-11",7,17.5,0,1
201802,8,26400,29.99,0,24238.14,0,0,2161.666,14.567,0,579.96,42,115,"2018-02-11","2018-02-11",8,819.45,259,1
201802,9,27700,29.99,0.01,24848.09,0,0,1679.414,190.13400000000001,0,332.337,42,115,"2018-02-11","2018-02-11",9,192,10,1
201802,10,29100,118.69,75,25614.07,0,0,1151.7830000000001,0,0,110.179,42,115,"2018-02-11","2018-02-11",10,19.56,0,1
201802,11,30100,118.69,113,26562.2,0,0,584.451,0,0,73.115,42,115,"2018-02-11","2018-02-11",11,42.4,20,1
201802,12,30200,89.98,35.1,26485.16,0,0,1565.785,0,0,416.077,50,119.59,"2018-02-11","2018-02-11",12,19.56,0,1
201802,13,30500,123.95,112,26641.69,0,0,844.1510000000001,0,0,36.561,50,119.59,"2018-02-11","2018-02-11",13,732,164,1
201802,14,30500,125.01,113,26340.43,0,0,709.5830000000001,0,0,65.876,50,119.59,"2018-02-11","2018-02-11",14,42,20,1
201802,15,30500,149,118.53,26324.38,0,0,706.416,0,0,185.46400000000003,50,119.59,"2018-02-11","2018-02-11",15,739.52,0,1
201802,16,30900,125,125,27186.61,0,0,250,0,0,64.74,45,94.24,"2018-02-11",NULL,NULL,NULL,NULL,0
201802,17,31600,125.01,125.01,28400.86,66.6,0,87.083,0,25.377,2.13,45,94.24,"2018-02-11","2018-02-11",17,1637.0500000000002,142,1
201802,18,33700,210,210,29242.42,324.432,0,0,0,142.326,0,45,94.24,"2018-02-11","2018-02-11",18,1323.2,130,1
201802,19,34300,215,215,29741.78,742,0,0,0,151,0,45,94.24,"2018-02-11","2018-02-11",19,866,130,1
201802,20,33900,215.36,216,29196.16,1431.2320000000002,0,0,0,76.096,0,45,90,"2018-02-11","2018-02-11",20,1351.52,340,1
201802,21,34300,167,167,31425.73,233.334,0,0,0,130.303,0,41.79,70,"2018-02-11","2018-02-11",21,1289.93,347,1
201802,22,33900,169.99,169.99,30820.31,NULL,NULL,NULL,NULL,NULL,NULL,41.79,70,"2018-02-11","2018-02-11",22,1136,340,1
201802,23,33100,128.99,134,29702.15,425.233,0,122.65,0,149.599,31.75,41.79,70,"2018-02-11","2018-02-11",23,2789.47,387,1
201802,0,29800,207.9,207.9,26147.6,573.386,0,259.416,0,91.87700000000001,44.695,40.99,80,"2018-02-12","2018-02-12",0,618,55,1
201802,1,27800,177.99,182,24563.93,699.801,0,178.93200000000002,0,126.811,45.292,40.99,80,"2018-02-12","2018-02-12",1,1310,625,1
201802,2,26800,128.96,128.96,23729.91,109.934,0,35.7,0,104.867,3.7,40.99,80,"2018-02-12",NULL,NULL,NULL,NULL,0
201802,3,26100,128.95,128.95,23405.96,290,0,0,0,233.4,0,40.99,80,"2018-02-12","2018-02-12",3,186,1,1
201802,4,25900,125.01,125.01,23323.08,110.016,0,0,0,68.233,0,40.99,75,"2018-02-12","2018-02-12",4,24,0,1
201802,5,26300,128.99,128.99,23484.69,50.966,0,0,0,16.012,0,40.99,75,"2018-02-12","2018-02-12",5,1437,880,1
201802,6,27800,173.1,182,24514.55,2297,0,0,0,1375.721,0,40.99,75,"2018-02-12","2018-02-12",6,24,0,1
201802,7,30700,177.96,192.18,26988.34,2400.4339999999997,0,0,0,1125.162,0,40.99,75,"2018-02-12","2018-02-12",7,24,0,1
201802,8,35600,174.75,194.75,31805.08,1769.899,0,106.667,0,241.56599999999997,0,48,60,"2018-02-12",NULL,NULL,NULL,NULL,0
201802,9,38500,214.99,233,34124.45,1806,0,87.5,0,396.42400000000004,0,48,60,"2018-02-12","2018-02-12",9,1045,610,1
201802,10,38700,205,225,34458.67,2382.05,0,156.316,0,417.60699999999997,4.294,48,60,"2018-02-12","2018-02-12",10,35.39,7,1
201802,11,38600,207.93,227.93,34286,2453.369,0,79.8,0,600.547,0,48,60,"2018-02-12","2018-02-12",11,2035.6299999999999,515,1
201802,12,36900,169,189,33028.41,1859.983,0,0,0,278.362,0,44.59,48,"2018-02-12","2018-02-12",12,890,600,1
201802,13,36800,169,189,33434.35,2149.199,0,0,0,312.057,0,44.59,48,"2018-02-12","2018-02-12",13,983.7299999999999,707,1
201802,14,37100,174.74,220,33758.06,2859.9,0,38.4,0,748.587,0,44.59,48,"2018-02-12","2018-02-12",14,789.6400000000001,69,1
201802,15,37200,177.99,225.99,33498.24,2873.5,0,0,0,590.867,0,44.59,48,"2018-02-12","2018-02-12",15,1223.43,387,1
201802,16,37600,204.79,240,34144.23,2770,0,0,0,427.19599999999997,0,44.59,48,"2018-02-12","2018-02-12",16,150,70,1
201802,17,37700,204.54,219.54,35007.4,1265.068,0,171.166,0,329.43,0,44.59,48,"2018-02-12","2018-02-12",17,63,0,1
201802,18,38600,206.4,220,35457.97,892.518,0,0,0,273.7,0,44.59,48,"2018-02-12","2018-02-12",18,450.3,205,1
201802,19,37900,178,198,35299.98,1893.566,0,72.5,0,406.94,0,44.59,48,"2018-02-12",NULL,NULL,NULL,NULL,0
201802,20,37400,177.99,193,34303.36,1432.717,0,0,0,294.56,0,41.99,44.59,"2018-02-12",NULL,NULL,NULL,NULL,0
201802,21,33100,215.46,216,28365.28,1732,0,0,0,260.36,0,45,90,"2018-02-12","2018-02-12",21,360,200,1
201802,22,32700,214.8,229.17,28264.39,1941.866,0,78.866,0,287.594,1.2,45,90,"2018-02-12","2018-02-12",22,150,90,1
201802,23,31500,196.11,214.17,27115.61,1779.033,0,55.367,0,126.806,0,45,90,"2018-02-12",NULL,NULL,NULL,NULL,0
201802,0,31800,197.68,167.53,30260.72,481.05,0,696.068,0,140.53,113.536,39.99,44.15,"2018-02-13","2018-02-13",0,2211.55,789,1
201802,1,29900,194.94,194.94,28004.53,234.051,0,349.65,0,0.01,77.217,39.99,44.15,"2018-02-13","2018-02-13",1,88.28,32,1
201802,2,28800,196.5,166.53,26856.59,0,0,406.601,0,0,151.507,39.99,44.15,"2018-02-13","2018-02-13",2,238.28,122,1
201802,3,28200,176.93,176.93,26215.19,NULL,NULL,NULL,NULL,NULL,NULL,39.99,44.15,"2018-02-13","2018-02-13",3,24,0,1
201802,4,28000,123.96,123.96,26202.07,NULL,NULL,NULL,NULL,NULL,NULL,39.99,59.59,"2018-02-13","2018-02-13",4,12,0,1
201802,5,28400,152.4,152.4,26362.28,NULL,NULL,NULL,NULL,NULL,NULL,39.99,59.59,"2018-02-13","2018-02-13",5,162,90,1
201802,7,32100,215,215,29699.91,115.5,0,0,0,0.001,0,39.99,59.59,"2018-02-13","2018-02-13",7,41.68,4,1
201802,8,36300,216.67,216.67,34001.04,821.934,0,267.4,0,131.857,9.31,48,60,"2018-02-13","2018-02-13",8,741.04,396,1
201802,9,37900,217.38,218,36376.72,448,0,0,0,204.39,0,48,60,"2018-02-13","2018-02-13",9,476.67999999999995,338,1
201802,10,38000,216.59,216.59,36645.94,379,0,0,0,215.11,0,48,60,"2018-02-13","2018-02-13",10,162,90,1
201802,11,38200,215.96,215.96,36673.33,369.333,0,0,0,200.673,0,48,60,"2018-02-13","2018-02-13",11,125.58,8,1
201802,12,35900,204.8,204.8,34905.97,323.483,0,215.833,0,110.75,3.767,44.59,44.59,"2018-02-13","2018-02-13",12,209.52,100,1
201802,13,35900,204.79,204.79,34774.99,0,0,179.11599999999999,0,0,44.403,44.59,44.59,"2018-02-13","2018-02-13",13,50.68,5,1
201802,14,36200,204.79,204.79,35030.32,375.6,0,0,0,141.76,0,44.59,44.59,"2018-02-13","2018-02-13",14,854.68,657,1
201802,15,36000,203.98,203.98,34559.31,221.65,0,120.301,0,86.75,17.547,44.59,44.59,"2018-02-13","2018-02-13",15,179,0,1
201802,16,36500,204.8,204.8,34951.16,164.43400000000003,0,390.267,0,5.07,7.8,44.59,48,"2018-02-13","2018-02-13",16,779.68,660,1
201802,17,37200,201.64,201.64,35457.67,152.416,0,0,0,31.9,0,44.59,48,"2018-02-13","2018-02-13",17,87,0,1
201802,18,38300,199.99,175,36069.67,75,0,134.9,0,15,0,44.59,48,"2018-02-13","2018-02-13",18,150,110,1
201802,19,38100,199.99,190,36206.39,14.917,0,107.46700000000001,0,4.25,14.877,44.59,48,"2018-02-13","2018-02-13",19,14.63,1,1
201802,20,37400,205.51,205.51,35028.55,625.05,0,25,0,62.9,0,41.99,45.89,"2018-02-13","2018-02-13",20,10.68,0,1
201802,21,36300,192.9,192.9,34160.38,NULL,NULL,NULL,NULL,NULL,NULL,41.99,45.89,"2018-02-13","2018-02-13",21,62,55,1
201802,21,36400,166.99,184,33284.28,1527.5,0,0,0,336.774,0,41.99,44.59,"2018-02-13","2018-02-13",21,62,55,1
201802,22,35700,179.96,188.95,32757.3,1500,0,30,0,526.51,0,41.99,44.59,"2018-02-13","2018-02-13",22,375,260,1
201802,23,34500,170,184,31595.45,1570.016,0,49.998999999999995,0,322.118,0,41.99,44.59,"2018-02-13","2018-02-13",23,24,0,1
201802,0,32000,184.7,147,30053.62,556.351,0,940.965,0,49.83,95.44,39.8,48.99,"2018-02-14","2018-02-14",0,1902.74,660,1
201802,1,30100,171.71,171.71,27685.96,0,0,105.35,0,0,24.288,39.8,48.99,"2018-02-14","2018-02-14",1,270,170,1
201802,2,29000,118.59,120,26873.97,438.9,0,0,0,192.515,0,39.8,48.99,"2018-02-14","2018-02-14",2,410.64,170,1
201802,3,28400,118.6,120,26228.95,710,0,0,0,388.026,0,39.8,48.99,"2018-02-14","2018-02-14",3,0.4,0,1
201802,4,28200,99.99,104.99,26139.87,639,0,0,0,320.13,0,35,74.99,"2018-02-14","2018-02-14",4,125.4,0,1
201802,5,28600,99.99,101,26359.94,729.4169999999999,0,0,0,328.082,0,35,74.99,"2018-02-14","2018-02-14",5,16.4,14,1
201802,6,29800,169.94,172,27353.39,1912.433,0,0,0,1150.539,0,35,74.99,"2018-02-14","2018-02-14",6,686.6,614,1
201802,7,32300,178,182,28981.51,1640.3,0,19.8,0,575.197,1.12,35,74.99,"2018-02-14","2018-02-14",7,1622.5,510,1
201802,8,36500,204.79,204.79,33740.94,932.668,0,333.23199999999997,0,333.223,18.967,47.99,62.4,"2018-02-14","2018-02-14",8,71,41,1
201802,9,38100,209.99,209.99,35815.34,267,0,0,0,27,0,47.99,62.4,"2018-02-14","2018-02-14",9,55,32,1
201802,10,38200,179.99,182,35765.72,625.685,0,0,0,151.681,0,47.99,62.4,"2018-02-14","2018-02-14",10,7.5,3,1
201802,11,38400,173.01,187.91,35718.44,1849.983,0,0,0,677.2360000000001,0,47.99,62.4,"2018-02-14","2018-02-14",11,90.52,41,1
201802,12,36100,125.01,145.01,33900.49,1057.5,0,0,0,212.187,0,44.89,51,"2018-02-14","2018-02-14",12,47.519999999999996,3,1
201802,13,36100,149.99,169.99,33983.38,1028,0,0,0,194,0,44.89,51,"2018-02-14",NULL,NULL,NULL,NULL,0
201802,14,36400,158.96,170,34388.8,851.1669999999999,0,0,0,179.27700000000002,0,44.89,51,"2018-02-14",NULL,NULL,NULL,NULL,0
201802,15,36200,167,182,34215.25,1479,0,0,0,224.96900000000002,0,44.89,51,"2018-02-14","2018-02-14",15,24,4,1
201802,16,36700,179.98,192.34,34725.63,2220.5,0,0,0,1298,0,48,48.59,"2018-02-14","2018-02-14",16,142,40,1
201802,17,37400,170.06,182,35255.01,1469.567,0,0,0,662.04,0,48,48.59,"2018-02-14","2018-02-14",17,79,47,1
201802,18,38500,167,170,35822.34,542.9169999999999,0,0,0,251.863,0,48,48.59,"2018-02-14","2018-02-14",18,24,0,1
201802,19,38300,162.9,170,35767.58,528,0,0,0,172.47,0,48,48.59,"2018-02-14","2018-02-14",19,12,0,1
201802,20,37600,200,200,34835.78,658.8330000000001,0,0,0,53.63,0,40,46.79,"2018-02-14","2018-02-14",20,17.740000000000002,3,1
201802,21,36500,184.99,184.99,33813.67,194,0,0,0,39.9,0,40,46.79,"2018-02-14","2018-02-14",21,91,19,1
201802,22,35500,170,139.53,33800.97,0,0,133.333,0,0,NULL,41.99,45.89,"2018-02-14","2018-02-14",22,124.77,12,1
201802,23,34000,168.99,125,32405.51,29.166999999999998,0,516.317,0,0,61.343999999999994,41.99,45.89,"2018-02-14","2018-02-14",23,79,7,1
201802,0,32500,149.5,165,28261.23,2594.597,0,106.35,0,669.882,1.6340000000000001,34.99,61.59,"2018-02-15","2018-02-15",0,1952.34,580,1
201802,1,30600,70,100,27338.86,635.669,0,0,0,268.731,0,34.99,61.59,"2018-02-15","2018-02-15",1,55,2,1
201802,2,29400,196.49,196.49,26674.97,1968.266,0,0,0,1126.066,0,34.99,61.59,"2018-02-15","2018-02-15",2,1048.8,1,1
201802,3,28800,177.76,177.76,26066.82,NULL,NULL,NULL,NULL,NULL,NULL,34.99,61.59,"2018-02-15",NULL,NULL,NULL,NULL,0
201802,4,28700,196.49,196.49,25961.54,230.016,0,0,0,174.25,0,35,88.8,"2018-02-15","2018-02-15",4,125,0,1
201802,5,29000,168.99,168.99,26070.79,NULL,NULL,NULL,NULL,NULL,NULL,36,44.14,"2018-02-15",NULL,NULL,NULL,NULL,0
201802,5,29100,196.49,196.49,26150,405.151,0,24.833000000000002,0,68,17.7,35,88.8,"2018-02-15",NULL,NULL,NULL,NULL,0
201802,6,30200,29.99,100,27131.88,1217.62,0,266.817,0,417.11199999999997,80.907,35,88.8,"2018-02-15",NULL,NULL,NULL,NULL,0
201802,7,32400,158.95,165,29177.79,1248.2,0,0,0,611.784,0,35,88.8,"2018-02-15","2018-02-15",7,474.3,142,1
201802,8,36900,169,184.17,32208.1,1829.286,0,0,0,465.61800000000005,0,40,64.14,"2018-02-15","2018-02-15",8,18.77,0,1
201802,9,39100,182.77,197,34314.6,2393,0,0,0,738.827,0,40,64.14,"2018-02-15","2018-02-15",9,79.94999999999999,10,1
201802,10,39100,173.01,189.17,34750.51,1942,0,0,0,281.462,0,40,64.14,"2018-02-15","2018-02-15",10,486.3,148,1
201802,11,38900,170.06,185.06,34749.77,2206,0,0,0,296.59,0,40,64.14,"2018-02-15","2018-02-15",11,41,11,1
201802,12,37100,170.06,184.96,34138.71,1185.951,0,0,0,246.14,0,40,44.16,"2018-02-15","2018-02-15",12,480.04,154,1
201802,13,37200,172.99,185,34204.14,864,0,0,0,266.11,0,40,44.16,"2018-02-15","2018-02-15",13,150.12,0,1
201802,14,37400,172.98,185,34397.36,1160,0,0,0,300.22,0,40,44.16,"2018-02-15",NULL,NULL,NULL,NULL,0
201802,15,36900,170.06,171,34326.46,566,0,0,0,292.06,0,40,44.16,"2018-02-15",NULL,NULL,NULL,NULL,0
201802,16,37300,172.99,189.17,34371.98,1493.635,0,0,0,337.707,0,44.88,44.98,"2018-02-15","2018-02-15",16,5.78,0,1
201802,17,37900,158.49,178.49,34719.07,1758,0,0,0,377.647,0,44.88,44.98,"2018-02-15","2018-02-15",17,5.74,2,1
201802,18,38600,165,175,35370.45,1283.469,0,0,0,316.58099999999996,0,44.88,44.98,"2018-02-15","2018-02-15",18,12,0,1
201802,19,38700,158.5,179,35360.16,2737.417,0,0,0,1221.634,0,44.88,44.98,"2018-02-15","2018-02-15",19,24,16,1
201802,20,37600,170.06,182.01,34786.09,2736.8,0,0,0,1217.43,0,34.99,43.59,"2018-02-15","2018-02-15",20,463.7,14,1
201802,22,35700,178.78,178.78,33400.37,295,0,0,0,156,0,40,46.79,"2018-02-15","2018-02-15",22,24,15,1
201802,23,34200,169.19,179.19,32376.35,683.6669999999999,0,0,0,225,0,40,46.79,"2018-02-15","2018-02-15",23,24,12,1
201802,0,32400,205.2,205.2,30051.01,2092.282,0,117.1,0,1180.62,3.5,30,90,"2018-02-16","2018-02-16",0,2544.82,933,1
201802,1,30800,138.95,157.95,27879.01,1486.9170000000001,0,82,0,575.1659999999999,2.5,30,90,"2018-02-16","2018-02-16",1,185.77,113,1
201802,2,29600,100,124,26566,1551.45,0,0,0,493.04400000000004,0,30,90,"2018-02-16","2018-02-16",2,256,24,1
201802,3,28900,152.78,165,25799.53,1670,0,0,0,505.57599999999996,0,30,90,"2018-02-16","2018-02-16",3,256,15,1
201802,4,28700,134.55,144.55,25933.17,1032.066,0,0,0,461.33,0,33.99,100,"2018-02-16","2018-02-16",4,232,60,1
201802,5,29100,134.55,153.55,26180.93,1246,0,0,0,512.906,0,33.99,100,"2018-02-16","2018-02-16",5,42,0,1
201802,6,30600,159.99,165,27517.47,1458,0,0,0,689.44,0,33.99,100,"2018-02-16","2018-02-16",6,42,20,1
201802,7,32800,159.99,165,29234.99,1374.851,0,0,0,573.997,0,33.99,100,"2018-02-16","2018-02-16",7,54,0,1
201802,8,36800,160,161,33663.29,1009.0010000000001,0,580.683,0,196.11700000000002,85.603,38.99,59.99,"2018-02-16","2018-02-16",8,54,0,1
201802,9,39000,175.19,184.19,35871.84,1216,0,0,0,458.38,0,38.99,59.99,"2018-02-16","2018-02-16",9,1363.5,827,1
201802,10,39200,169,180,36247.44,1175,0,0,0,239.12,0,38.99,59.99,"2018-02-16","2018-02-16",10,12,0,1
201802,11,39200,169,180,36509.81,1128,0,0,0,175.76,0,38.99,59.99,"2018-02-16",NULL,NULL,NULL,NULL,0
201802,12,37200,157.9,167.9,34758.59,887,0,110.51700000000001,0,177.762,0,38.99,49,"2018-02-16","2018-02-16",12,350.72,0,1
201802,13,37600,129.99,144.17,33459.05,818,0,0,0,194.48,0,38.99,49,"2018-02-16",NULL,NULL,NULL,NULL,0
201802,14,38400,175.18,180,34765.24,546.035,0,0,0,96.59700000000001,0,38.99,49,"2018-02-16","2018-02-16",14,217.25,0,1
201802,15,38100,175.19,185.19,34743.05,976,0,0,0,172.86,0,38.99,49,"2018-02-16",NULL,NULL,NULL,NULL,0
201802,16,38400,168.99,180.99,34852.83,1255.2839999999999,0,0,0,188.11,0,40,58.11,"2018-02-16","2018-02-16",16,534,120,1
201802,17,38500,175.19,185,35348.58,1901.632,0,0,0,450.569,0,40,58.11,"2018-02-16","2018-02-16",17,198.48,0,1
201802,18,38600,193.01,193.01,35717.2,904.8989999999999,0,0,0,156.816,0,40,58.11,"2018-02-16","2018-02-16",18,379,120,1
201802,19,38700,175.18,192.34,35348.51,2383.7670000000003,0,0,0,1114.95,0,40,58.11,"2018-02-16",NULL,NULL,NULL,NULL,0
201802,20,37800,170,185,34450.44,1250.2839999999999,0,8.333,0,194.457,0,33.99,72,"2018-02-16","2018-02-16",20,9.74,3,1
201802,21,36800,162.9,182.01,33537.86,2696.667,0,0,0,1165.61,0,34.99,43.59,"2018-02-16",NULL,NULL,NULL,NULL,0
201802,22,36200,120,170,32056.2,3390.133,0,37.334,0,1269.83,0,34.99,43.59,"2018-02-16","2018-02-16",22,42,10,1
201802,23,35000,90,170,31447.75,3134.35,0,131.75,0,957.533,2,34.99,43.59,"2018-02-16",NULL,NULL,NULL,NULL,0
201802,0,32200,193.75,193.75,30577.27,930,0,307.599,0,24.6,80.20100000000001,28.99,98.14,"2018-02-17","2018-02-17",0,1897.34,967,1
201802,1,30400,182.21,182.21,28325.07,635.366,0,168.18400000000003,0,30.96,14.8,28.99,98.14,"2018-02-17","2018-02-17",1,360,190,1
201802,2,29100,164.21,124,27029.5,0,0,483,0,0,174.08,28.99,98.14,"2018-02-17","2018-02-17",2,384,15,1
201802,3,28200,149.5,115.21,26209.46,0,0,355,0,0,10,28.99,98.14,"2018-02-17",NULL,NULL,NULL,NULL,0
201802,4,27900,154.63,154.63,25997.63,0,0,11.333,0,0,3,29,98.14,"2018-02-17","2018-02-17",4,7.35,3,1
201802,5,28200,148.97,148.97,26104.45,NULL,NULL,NULL,NULL,NULL,NULL,29,98.14,"2018-02-17","2018-02-17",5,24,10,1
201802,6,28800,165.02,165.02,26609.31,NULL,NULL,NULL,NULL,NULL,NULL,29,98.14,"2018-02-17","2018-02-17",6,7.35,3,1
201802,8,32700,157.9,134.9,29810.9,425.833,0,705.567,0,51.85,101.21,35.01,88.14,"2018-02-17","2018-02-17",8,927.4,220,1
