Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh),KARAPINAR_Windy Estimated Cloudiness Rate (%),KARAPINAR_Windy Final (%),KARAPINAR_Final Production (MWh),KARAPINAR_KGUP (MWh),KARAPINAR_Actual KGUP (MWh),KIVANC_Windy Estimated Cloudiness Rate (%),KIVANC_Windy Final (%),KIVANC_Final Production (MWh),KIVANC_KGUP (MWh),KIVANC_Actual KGUP (MWh),TEKSIN_Windy Estimated Cloudiness Rate (%),TEKSIN_Windy Final (%),TEKSIN_Final Production (MWh),TEKSIN_KGUP (MWh),TEKSIN_Actual KGUP (MWh),CINGILLI_Windy Estimated Cloudiness Rate (%),CINGILLI_Windy Final (%),CINGILLI_Final Production (MWh),CINGILLI_KGUP (MWh),CINGILLI_Actual KGUP (MWh),BUYUKALAN_Windy Estimated Cloudiness Rate (%),BUYUKALAN_Windy Final (%),BUYUKALAN_Final Production (MWh),BUYUKALAN_KGUP (MWh),BUYUKALAN_Actual KGUP (MWh),Balikesir_Windy Estimated Wind Rate (m/s),Balikesir_Windy Final (m/s),Balikesir_Final Production (MWh),Balikesir_KGUP (MWh),Balikesir_Actual KGUP (MWh),Gokcedag_Windy Estimated Wind Rate (m/s),Gokcedag_Windy Final (m/s),Gokcedag_Final Production (MWh),Gokcedag_KGUP (MWh),Gokcedag_Actual KGUP (MWh),Dinar_Windy Estimated Wind Rate (m/s),Dinar_Windy Final (m/s),Dinar_Final Production (MWh),Dinar_KGUP (MWh),Dinar_Actual KGUP (MWh),Ucpinar_Windy Estimated Wind Rate (m/s),Ucpinar_Windy Final (m/s),Ucpinar_Final Production (MWh),Ucpinar_KGUP (MWh),Ucpinar_Actual KGUP (MWh),Geycek_Windy Estimated Wind Rate (m/s),Geycek_Windy Final (m/s),Geycek_Final Production (MWh),Geycek_KGUP (MWh),Geycek_Actual KGUP (MWh),TALEP_Yuk Tahmin Plani (MWh)
01/05/2021 21:00,34288.00,32239.80,372.36,22414.20,22414.20,31862.60,389.99,483.00,0.00,0.00,154.10,105.02,0.00,0.00,1.24,14,3,0,0.00,0,10,1,0,0.00,0,19,2,0,0.00,0,6,0,0,0.00,0,2,7,0,0.00,0,2,2,24,11.00,11,2,2,80,68.00,66.62,2,2,1,38.40,20.5,4,4,69.94,32.30,62.5,1,1,24,10.00,13.1,34288.00
01/05/2021 22:00,33735.00,32030.40,366.72,21619.70,21619.70,30733.76,366.72,42.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,3,0,0.00,0,10,1,0,0.00,0,19,2,0,0.00,0,6,19,0,0.00,0,2,7,0,0.00,0,2,2,23,10.60,10.6,2,2,74,66.00,61.6,2,1,1,30.90,9,4,4,48.87,34.30,46.5,1,1,19,8.00,14.16,33735.00
01/05/2021 23:00,32700.00,31733.00,363.78,21324.00,21324.00,29679.04,363.78,122.50,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0,10,0,0.00,0,0,5,0,0.00,0,0,0,0,0.00,0,13,19,0,0.00,0,27,5,0,0.00,0,1,2,21,12.20,12.2,0,0,64,65.00,61.4,1,1,1.1,23.60,0.6,4,2,31.22,25.00,51.4,1,2,12,6.70,8.5,32700.00
02/05/2021 00:00,29828.00,32342.70,375.30,22238.90,22238.90,29025.56,368.30,0.00,0.00,0.00,0.00,120.40,0.00,0.00,0.00,10,1,0,0.00,0,5,3,0,0.00,0,0,11,0,0.00,0,19,9,0,0.00,0,0,4,0,0.00,0,1,2,32,0.00,16.9,0,1,69,61.00,62.26,1,1,0.04,17.20,0.2,2,1,19.91,35.20,35.2,2,1,12,7.00,9.6,29828.00
02/05/2021 01:00,28586.00,28299.50,371.60,23298.90,23299.00,27916.91,371.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,1,0,0.00,0,28,3,0,0.00,0,6,11,0,0.00,0,0,9,0,0.00,0,1,4,0,0.00,0,1,2,15,0.00,14.6,0,1,44,50.00,60.18,1,1,1.66,14.70,0,2,1,20.56,31.50,22,2,1,6,4.40,6,28586.00
02/05/2021 02:00,28070.00,28187.20,370.47,22899.80,22899.80,27406.38,370.47,348.70,0.00,0.00,110.94,57.00,0.00,0.00,0.00,8,1,0,0.00,0,28,3,0,0.00,0,6,11,0,0.00,0,0,9,0,0.00,0,1,4,0,0.00,0,1,2,7,0.00,13.7,1,1,25,41.00,57.06,0,1,8.4,11.90,0,2,1,28.03,30.70,14.7,2,1,0,2.60,3.4,28070.00
02/05/2021 03:00,27772.00,28219.60,370.00,22633.00,22633.00,27078.15,363.00,202.60,0.00,0.00,91.89,294.03,0.00,0.00,0.00,8,1,0,0.00,0,28,3,0,0.00,0,6,11,0,0.00,0,0,9,0,0.00,0,1,4,0,0.00,0,1,2,14,0.00,13.8,1,1,28,42.00,53.96,0,1,4.03,8.80,7.8,2,1,39.34,31.00,28.7,2,1,0,1.40,0.71,27772.00
02/05/2021 04:00,27107.00,27915.50,363.22,21620.60,21620.70,26410.42,355.22,0.00,0.00,0.00,0.00,317.65,0.00,0.00,28.26,8,1,0,0.00,0,29,3,0,0.00,0,28,11,0,0.00,0,4,9,0,0.00,0,12,4,0,0.00,0,2,2,13,0.00,14.4,1,1,33,45.00,59.9,0,1,1.47,6.60,6.6,0,1,62.31,29.20,43.2,2,1,0,1.20,0.45,27107.00
02/05/2021 05:00,25825.00,27576.50,357.29,20191.90,20191.90,24726.66,349.29,0.00,0.00,0.00,0.00,450.17,0.00,0.00,65.08,29,1,0.09,0.20,0.2,29,3,1.13,0.00,0,28,11,0,0.00,0,4,9,0,0.00,0,12,4,0,0.00,1.6,2,2,51,0.00,15.9,1,1,32,40.00,52.3,1,1,2.92,5.70,1.2,0,1,62.31,32.20,53.4,2,1,0,1.50,0.7,25825.00
02/05/2021 06:00,24529.00,26919.60,352.85,19497.20,19497.00,23647.40,218.00,0.00,0.00,0.00,0.00,2259.77,0.00,0.00,412.18,29,1,24.37,17.30,17.3,29,3,12.37,0.70,0.7,28,11,1.24,0.80,0.8,4,9,0.86,1.20,1.04,12,4,0,0.00,4.7,2,2,65,0.00,18.1,1,1,64,37.00,46.16,1,1,8.86,4.30,2,0,1,61.78,35.90,61.6,1,1,0,2.00,1.2,24529.00
02/05/2021 07:00,24292.00,26954.20,352.52,19768.10,19768.00,23407.50,1.00,0.00,0.00,0.00,0.00,3056.00,0.00,0.00,531.10,44,1,92.27,75.70,75.7,29,7,15.13,12.00,12,28,11,6.95,4.40,4.6,4,9,6.04,5.70,5.88,12,4,0,0.00,7.5,1,2,72,0.00,23.8,0,1,63,39.00,43.3,1,1,1.31,3.20,6,0,1,85.28,38.30,61.2,1,1,0,2.20,1.32,24292.00
02/05/2021 08:00,24928.00,28088.30,290.00,20344.90,20345.00,23374.63,0.00,0.00,0.00,0.00,0.00,2326.08,0.00,0.00,90.26,44,26,145.76,159.80,159.8,12,7,15.13,15.55,15.55,0,14,15.34,12.60,13,24,9,11.45,12.20,12.2,24,13,0.07,0.10,9.2,1,2,63,0.10,31.8,0,1,52,36.00,37.27,1,1,0,2.50,2.5,2,1,84,35.80,55.6,1,1,0.45,2.90,1.1,24928.00
02/05/2021 09:00,25979.00,29483.80,114.58,21136.20,21136.20,23488.21,3.20,0.00,0.00,0.00,0.00,1712.00,0.00,0.00,63.19,44,26,169.14,161.70,161.7,12,7,15.13,15.55,15.55,0,14,23.24,22.00,22.8,24,8,20.1,17.90,17.22,24,13,0.15,0.10,9.7,1,2,57,0.10,28.6,0,1,58,37.00,46.13,1,1,0,2.50,2.5,2,1,89.19,32.60,70.9,1,1,2.74,4.10,2.15,25979.00
02/05/2021 10:00,26937.00,29971.50,187.99,21646.20,21646.20,23919.89,5.00,0.00,0.00,0.00,0.00,1654.92,0.00,0.00,76.10,44,26,163.87,157.10,157.1,12,7,15.13,15.55,15.55,0,14,28.54,29.10,30.4,24,8,23.62,21.20,21.37,0,13,0.15,0.20,9.9,4,2,58,0.20,23.3,1,1,47,48.00,43.7,1,1,0.12,5.70,0,4,2,90.87,36.60,80.9,1,1,2.89,5.40,9.2,26937.00
02/05/2021 11:00,27838.00,30459.70,209.99,22211.60,22211.50,24304.41,5.70,0.00,0.00,0.00,0.00,1134.42,0.00,0.00,49.61,2,20,184.29,162.60,162.6,1,0,15.13,15.55,15.55,0,2,32.53,30.11,31.51,24,46,25.96,22.50,20.53,0,14,0.18,0.20,10.2,4,4,43,0.20,32.9,0,1,66,59.00,42.7,2,2,10.54,11.00,0,4,2,77.13,40.70,85.5,3,1,4.75,6.70,14.1,27838.00
02/05/2021 12:00,28168.00,30931.90,188.00,22376.60,22376.60,24765.09,9.00,0.00,0.00,0.00,0.00,866.77,0.00,0.00,67.81,2,20,182.53,163.90,163.9,1,0,15.13,15.55,15.55,0,2,33.09,30.11,30.91,23,46,26.3,22.40,21.74,0,14,0.15,0.20,10.3,4,4,33,0.20,54.5,0,1,64,71.00,53.6,2,2,55.05,22.00,7,4,5,61.03,38.90,38.9,3,4,8.06,9.10,15.37,28168.00
02/05/2021 13:00,28661.00,31265.10,310.00,22366.40,22366.40,25566.31,290.00,0.00,0.00,0.00,0.00,343.02,0.00,0.00,10.00,2,20,183.26,167.00,167,22,0,15.13,15.55,15.55,0,2,32.92,30.11,30.61,23,46,25.59,21.00,22.2,0,14,0.18,0.20,10,4,4,54,0.20,62.7,3,1,60,78.00,58.05,3,2,97,34.40,34.4,4,5,43.41,36.40,68.6,3,4,3.9,9.10,12.7,28661.00
02/05/2021 14:00,29263.00,31907.50,350.00,22380.40,22380.40,25970.48,350.00,840.00,0.00,0.00,488.65,0.00,0.00,0.00,0.00,24,7,182.63,158.70,158.7,22,2,15.13,15.55,15.55,25,0,30.89,27.80,30.3,37,15,24.15,18.90,21.6,3,7,0.18,0.20,9,4,4,54,0.20,62.8,3,1,63,82.00,67.6,3,2,98.5,55.50,55.5,5,7,46.34,36.00,36,3,4,4,8.80,12.07,29263.00
02/05/2021 15:00,29558.00,31836.10,284.87,22350.00,22350.00,26528.01,284.87,75.00,0.00,0.00,63.66,0.00,0.00,0.00,0.00,24,7,147.34,150.70,150.7,22,2,15.13,15.55,15.55,25,0,25.76,21.90,25.2,37,15,21.73,15.80,17.7,3,7,0.11,0.10,7.4,4,4,48,0.10,49.1,3,1,62,88.00,64.83,3,4,108,80.10,100,5,7,31.91,34.30,38.1,3,3,10.1,12.60,6.65,29558.00
02/05/2021 16:00,29661.00,31682.00,351.31,21902.20,21902.10,26790.58,351.31,48.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,7,88.87,134.10,134.1,22,2,13.29,15.55,15.55,32,0,18.65,14.40,17.3,37,15,13.19,11.80,14.66,17,7,0.11,0.10,5.5,4,4,68,0.10,60.1,3,2,83,89.00,65,3,4,100,93.70,93.7,5,7,49.72,29.10,38.3,1,3,7.35,13.10,5.8,29661.00
02/05/2021 17:00,29746.00,31573.00,359.99,21951.80,21951.70,28336.56,352.99,63.77,0.00,0.00,3.00,195.77,0.00,0.00,0.65,37,28,83.21,93.10,93.1,23,6,3.52,12.00,12,32,20,7.18,7.60,8.3,30,14,6.35,6.80,7.3,17,26,0.03,0.10,3.7,3,3,49,0.10,41.8,3,2,87,91.00,63.22,4,4,43,93.40,103.4,5,6,75.97,23.50,30.5,1,1,0.25,14.10,12.9,29746.00
02/05/2021 18:00,30430.00,31658.60,375.00,22846.70,22846.80,30640.08,365.00,62.27,0.00,0.00,0.00,280.75,0.00,0.00,0.35,37,28,21.24,25.00,25,23,6,0.15,4.00,4,32,20,3.29,2.60,2.9,30,32,0,2.10,2.1,17,32,0,0.00,1.5,3,3,64,0.00,44.9,3,3,87,85.00,85,2,4,31,89.60,89.6,5,5,63.84,22.20,22.2,1,1,1.17,18.20,18.2,30430.00
02/05/2021 19:00,31130.00,32488.60,450.00,22774.20,22774.00,31569.42,443.00,0.00,0.00,0.00,0.00,125.85,0.00,0.00,22.31,14,58,2.07,2.30,2.3,24,16,0,0.20,0.2,9,36,0.24,0.30,0.3,13,22,0,0.10,0.1,17,32,0,0.00,0,3,2,54,0.00,36.8,1,1,88,85.00,85,2,3,45,80.60,80.6,4,5,68.66,23.20,23.2,2,1,5.23,21.20,21.2,31130.00
02/05/2021 20:00,31219.00,32203.60,450.00,23051.40,23051.30,31806.59,430.00,0.00,0.00,0.00,0.00,549.00,0.00,0.00,62.23,14,15,0,0.00,0,24,16,0,0.00,0,9,20,0,0.00,0,13,22,0,0.00,0,17,32,0,0.00,0,1,2,40,0.00,27,1,1,95,84.00,84,2,3,62,64.80,64.8,4,4,79.28,28.20,28.2,2,2,12.43,27.50,27.5,31219.00
02/05/2021 21:00,31309.00,31988.60,470.01,23066.30,23066.30,31775.37,445.01,0.00,0.00,0.00,0.00,503.00,0.00,0.00,16.00,14,15,0,0.00,0,24,16,0,0.00,0,9,20,0,0.00,0,13,22,0,0.00,0,21,19,0,0.00,0,1,2,26,0.00,17.9,1,1,75,81.00,81,2,3,101,52.70,52.7,4,4,73.81,38.80,38.8,2,2,13.54,37.20,37.2,31309.00
02/05/2021 22:00,30872.00,31598.10,379.18,22650.10,22650.10,31124.15,354.18,0.00,0.00,0.00,0.00,499.50,0.00,0.00,16.00,14,12,0,0.00,0,24,16,0,0.00,0,9,10,0,0.00,0,17,14,0,0.00,0,0,7,0,0.00,0,1,2,46,0.00,12.5,1,1,65,73.00,73,2,2,111,45.90,45.9,4,4,72.84,41.00,41,2,2,5,36.40,36.4,30872.00
02/05/2021 23:00,30090.00,31203.10,373.58,22194.00,22194.00,30395.53,348.58,0.00,0.00,0.00,0.00,511.50,0.00,0.00,36.01,25,12,0,0.00,0,11,12,0,0.00,0,22,10,0,0.00,0,17,14,0,0.00,0,0,7,0,0.00,0,1,2,45,0.00,10.7,1,1,53,75.00,75,2,2,116,40.00,40,3,3,55.97,40.10,40.1,2,1,0,27.70,27.7,30090.00
03/05/2021 00:00,30285.00,32764.00,356.52,22140.60,22140.50,29189.44,349.52,74.17,0.00,0.00,8.00,198.02,0.00,0.00,2.30,12,7,0,0,0,12,1,0,0,0,10,0,0,0,0,0,1,0,0,0,7,13,0,0,0,2,2,67,10.4,10.4,0,0,54,61,61,2,1,134,35.2,102,3,4,61.63,37.7,66.8,1,1,1.45,23.6,23.6,30285.00
03/05/2021 01:00,29261.00,28579.20,357.51,23412.90,23412.90,28399.41,347.51,67.50,0.00,0.00,0.00,369.83,0.00,0.00,0.00,0,7,0,0,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,0,0,0,1,2,78,10.6,10.6,0,0,63,54,46.8,1,1,116,32.8,120,4,4,61.44,41.8,55.1,1,1,15.14,13.2,5.1,29261.00
03/05/2021 02:00,28873.00,28431.40,354.56,23209.10,23209.10,28125.09,278.00,0.00,0.00,0.00,0.00,699.45,0.00,0.00,52.69,0,7,0,0,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,0,0,0,1,2,43,12.6,12.6,0,0,66,46,41.22,1,1,95,28.4,122.2,4,4,63.69,48.8,67.1,1,1,43,10.7,4.55,28873.00
03/05/2021 03:00,28591.00,28466.10,352.80,22820.80,22820.70,27851.75,278.00,0.00,0.00,0.00,0.00,784.65,0.00,0.00,82.70,0,7,0,0,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,0,0,0,1,2,40,14.3,14.3,0,0,57,37,42.39,1,1,80,23.5,105,4,4,53,55.1,63.4,1,1,12,11,5.81,28591.00
03/05/2021 04:00,28207.00,28339.30,349.99,22289.60,22289.50,27464.83,269.99,0.00,0.00,0.00,0.00,865.80,0.00,0.00,32.44,0,7,0,0,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,0,0,0,2,2,38,14.1,14.1,0,0,40,29,41.07,1,1,78,18.7,83,4,4,55.53,54.6,59.8,1,1,9,10.5,30.49,28207.00
03/05/2021 05:00,27199.00,27928.60,337.34,21115.90,21115.90,26357.98,220.01,0.00,0.00,0.00,0.00,1285.96,0.00,0.00,68.89,0,7,0.23,0.3,0.3,7,5,0.88,0,0,4,0,0,0,0,3,1,0,0,0,11,13,0,1.8,1.8,2,2,43,14.7,14.7,1,0,10,21,26.06,0,1,55,13.6,76,4,4,52.53,49.1,52,1,1,7.7,13.9,14.4,27199.00
03/05/2021 06:00,26150.00,27526.30,281.41,20989.00,20989.00,25976.72,120.00,0.00,0.00,0.00,0.00,2511.37,0.00,0.00,109.88,10,7,22.27,20.5,20.5,7,5,9.38,0.7,0.7,4,0,1.7,0.8,0.8,3,1,1.23,1.1,1.1,11,13,0,5.2,5.2,2,2,83,16.2,16.2,1,0,10,20,23.7,0,1,35,9.5,69.2,4,4,62.03,45.2,51,1,1,16,19,9.5,26150.00
03/05/2021 07:00,27755.00,27821.80,338.61,22384.30,22384.30,25835.83,193.72,139.06,0.00,0.00,0.00,2594.00,0.00,0.00,356.30,10,7,97.19,87.3,87.3,3,5,15.13,12,12,4,0,7.41,5,5,3,1,5.97,6.1,6.1,11,13,0.03,8,8,2,2,59,16.4,16.4,1,0,6,21,20.2,1,1,14,6.9,41,4,4,63.81,39.4,42.3,2,1,10,17.4,6.21,27755.00
03/05/2021 08:00,32846.00,29384.70,356.24,25383.40,25383.40,29081.40,203.72,229.12,0.00,0.00,1.00,2409.85,0.00,0.00,248.06,1,0,113.7,186.5,186.5,3,9,15.13,15.55,15.55,4,1,13.92,14.4,14.5,0,0,12.2,13.6,13.44,15,17,0.07,10.1,10.1,2,2,38,13.6,13.6,1,1,4,23,13.25,1,1,9,5.3,11,4,4,44.25,26.7,44.3,2,2,1.98,10.6,5.6,32846.00
03/05/2021 09:00,36207.00,31165.70,365.55,25849.30,25849.30,30516.25,215.00,0.00,0.00,0.00,0.00,1497.25,0.00,0.00,56.66,1,0,171.31,188.6,188.6,3,9,15.13,15.55,15.55,4,1,22.78,23.1,24.4,0,0,17.01,20,19.7,15,17,0.11,11.4,11.4,2,2,26,8.6,8.6,0,1,8,26,3.4,1,1,8,4.5,6,4,4,36.66,11.7,31.4,2,2,0.43,7.7,3.7,36207.00
03/05/2021 10:00,37888.00,31608.80,365.04,27023.50,27023.60,31099.38,265.04,0.00,0.00,0.00,0.00,855.32,0.00,0.00,43.01,1,0,174.5,188.6,188.6,0,9,15.13,15.55,15.55,4,1,27.65,29.3,31.9,11,0,23.77,23.5,23.3,15,17,0.11,11.9,11.9,2,2,6,6.3,6.3,1,1,11,36,4.7,3,1,10,7.7,7.7,2,4,30.97,6.5,17.5,2,2,8.09,10.1,5.7,37888.00
03/05/2021 11:00,39024.00,31613.80,365.04,27563.80,27563.80,31654.15,365.04,331.75,0.00,0.00,132.94,96.13,0.00,0.00,1.95,6,15,174.44,187.8,187.8,0,1,15.13,15.55,15.55,10,2,31.93,30.11,30.61,11,2,25.06,24.6,24.21,27,25,0.15,11.9,11.9,2,2,2,8,8,1,1,21,32,11.3,3,2,34,18.1,8.1,2,3,10.69,4.6,18,4,4,27,13.3,8.8,39024.00
03/05/2021 12:00,38297.00,31662.10,355.77,27179.00,27178.90,30630.57,365.70,368.00,0.00,0.00,159.98,0.00,0.00,0.00,0.00,6,15,146.16,181.2,181.2,0,1,15.13,15.55,15.55,10,2,27.3,30.11,30.11,11,2,25.09,24.4,23.9,27,25,0.18,11.8,11.8,2,2,5,9.6,9.6,1,1,22,33,20.7,3,2,82,36,25,2,3,1.59,3.5,13.5,4,4,21.9,18.9,15.4,38297.00
03/05/2021 13:00,38560.00,31911.80,362.13,27478.80,27478.80,31302.90,392.13,686.37,0.00,0.00,199.03,55.00,0.00,0.00,0.00,6,15,131.7,179.6,179.6,19,1,15.13,15.55,15.55,10,2,24.86,30.11,30.11,11,2,24.64,24,23.4,27,25,0.15,11.2,11.2,2,2,8,9.9,9.9,1,1,30,41,32.6,3,2,109,64,64,2,3,1.97,3.5,2.7,4,4,33,26.2,30.3,38560.00
03/05/2021 14:00,39294.00,31967.50,369.99,27774.00,27773.90,32059.91,409.99,1345.00,0.00,0.00,351.14,0.00,0.00,0.00,0.00,34,27,123.52,171.2,171.2,19,33,14.27,15.55,15.55,30,22,17.66,29.2,28.8,11,41,16.59,22.6,21.34,12,27,0.15,10.1,10.1,2,3,12,10,10,1,3,41,45,39.23,5,5,164,100,100,2,1,5.63,3.8,0.1,5,5,29.4,34.9,31.2,39294.00
03/05/2021 15:00,38703.00,31858.80,369.99,27255.10,27255.10,32157.88,410.00,1558.00,0.00,0.00,365.28,0.00,0.00,0.00,0.00,34,27,171.66,151.3,151.3,10,33,13.98,15.55,15.55,30,22,15.4,22.9,21,22,41,13.79,19.2,17.13,12,27,0.15,8.9,8.9,2,3,11,20.2,20,3,3,53,50,43.42,5,5,170,125.8,125.8,2,1,4.63,3.7,2.2,5,5,31.35,42.4,24.32,38703.00
03/05/2021 16:00,37704.00,31789.20,361.04,26570.00,26570.00,32688.08,410.04,1551.12,0.00,0.00,380.15,0.00,0.00,0.00,0.00,34,27,126.92,120.3,120.3,30,33,7.93,15.55,15.55,30,22,10.97,15.2,14.2,22,41,13,13.7,11.64,12,27,0.11,7,7,2,3,21,46.5,30.5,3,3,87,59,48.2,5,5,163,131.3,157,2,1,3.56,4,4,2,5,27.85,44.7,30.2,37704.00
03/05/2021 17:00,36671.00,31889.10,369.11,25816.10,25816.00,33120.01,424.11,1773.67,0.00,0.00,404.31,0.00,0.00,0.00,0.00,34,44,108.34,79.8,79.8,30,22,3.27,12,12,30,37,9.38,8.4,7.7,49,55,7.25,7.2,6,29,0,0.03,4.7,4.7,2,3,27,66.7,54.7,3,3,93,64,53.25,5,5,173,126.8,157,2,1,1.44,4.4,2.8,2,0,33,37.9,16.95,36671.00
03/05/2021 18:00,36044.00,32175.30,379.42,25487.50,25487.50,33743.18,428.42,1373.98,0.00,0.00,351.97,0.00,0.00,0.00,0.00,61,44,34.74,23.9,23.9,30,29,0.28,3,3,27,36,3.07,2.8,2.7,49,33,2.91,2.2,1.8,29,7,0.03,1.8,1.8,3,3,41,71.7,71.7,3,3,96,69,61.6,5,5,173,112.6,152.6,2,2,1.81,4.2,2.8,2,4,8,34.3,16.54,36044.00
03/05/2021 19:00,36488.00,32783.90,500.00,25449.20,25449.20,34599.93,550.00,1394.77,0.00,0.00,376.63,0.00,0.00,0.00,0.00,61,44,3.06,2.4,2.4,30,29,0,0.1,0.1,27,36,0.29,0.4,0.4,49,33,0.18,0.1,0.04,29,7,0,0,0,3,3,54,72.8,72.8,3,3,96,77,80.69,5,5,172,92.6,157,2,2,5.59,4.2,1.8,2,4,2.64,38.4,19.82,36488.00
03/05/2021 20:00,36069.00,32733.30,499.03,25405.90,25406.10,34953.86,499.03,614.82,0.00,0.00,335.55,0.00,0.00,0.00,0.00,31,15,0,0,0,30,7,0,0,0,27,36,0,0,0,20,37,0,0,0,21,7,0,0,0,2,3,37,67.3,55.3,3,3,86,79,87.39,2,5,119,76.5,157,1,1,2.06,8.5,4.4,2,4,12.86,41.4,6.3,36069.00
03/05/2021 21:00,36097.00,32688.40,490.00,25307.50,25307.60,35056.96,490.00,463.00,0.00,0.00,361.93,53.67,0.00,0.00,0.37,31,15,0,0,0,8,7,0,0,0,30,15,0,0,0,20,37,0,0,0,21,6,0,0,0,2,2,40,57.7,52.7,0,1,77,74,83.7,2,2,108,62.3,120,1,1,8.31,17.1,14.8,2,1,13,39.5,22,36097.00
03/05/2021 22:00,35385.00,32161.00,378.57,24741.30,24741.20,34411.80,371.57,277.08,0.00,0.00,182.35,195.30,0.00,0.00,0.00,31,15,0,0,0,13,7,0,0,0,30,15,0,0,0,20,37,0,0,0,21,6,0,0,0,1,2,85,48.3,48.3,1,1,73,70,74.39,2,2,109,44.5,115,1,1,24.84,23.5,19.5,1,1,17.5,37.4,18.85,35385.00
03/05/2021 23:00,34089.00,31676.30,365.52,24207.30,24207.30,33310.57,357.41,0.00,0.00,0.00,0.00,328.28,0.00,0.00,10.96,21,23,0,0,0,13,5,0,0,0,23,16,0,0,0,11,30,0,0,0,25,25,0,0,0,1,2,60,40.4,40.4,1,0,49,62,61.3,2,1,102,34.3,74.3,2,3,18.31,29.2,36.9,1,1,34,35.6,11.01,34089.00
04/05/2021 00:00,33525.00,33033.20,360.96,23129.70,23129.80,31770.80,360.96,118.13,0.00,0.00,0.00,95.82,0.00,0.00,3.91,23,18,0,0.00,0,5,37,0,0.00,0,16,21,0,0.00,0,20,7,0,0.00,0,25,16,0,0.00,0,2,5,76,64.95,64.95,0,1,34,47.00,53.37,1,1,74,33.30,73.3,3,6,29.97,57.90,53.3,1,1,47,6.20,16,33525.00
04/05/2021 01:00,32414.00,28811.30,356.31,24287.30,24287.20,30480.85,370.00,656.80,0.00,0.00,183.13,185.63,0.00,0.00,0.96,23,18,0,0.00,0,5,37,0,0.00,0,16,21,0,0.00,0,20,7,0,0.00,0,25,16,0,0.00,0,2,5,108,81.98,81.98,0,1,39,43.00,51.77,1,1,47,24.80,88,3,6,36.38,65.30,52.6,1,1,34.5,6.30,47.9,32414.00
04/05/2021 02:00,32054.00,28776.20,350.41,23827.10,23827.00,29849.14,384.41,980.00,0.00,0.00,335.69,0.00,0.00,0.00,0.00,23,18,0,0.00,0,5,37,0,0.00,0,16,21,0,0.00,0,20,7,0,0.00,0,25,16,0,0.00,0,2,5,122,102.17,102.17,0,1,20,35.00,37.9,1,1,23.19,15.30,57,3,6,21.53,70.10,60.2,1,1,31.5,22.80,71,32054.00
04/05/2021 03:00,31732.00,28946.10,349.99,23371.40,23371.30,29563.46,370.00,712.18,0.00,0.00,342.37,68.93,0.00,0.00,0.00,13,18,0,0.00,0,15,37,0,0.00,0,7,21,0,0.00,0,16,7,0,0.00,0,41,16,0,0.00,0,4,5,135,116.76,116.76,1,1,17,26.00,15.7,0,1,11.81,10.00,27,5,6,30.56,71.60,52.9,3,1,27,36.80,50.69,31732.00
04/05/2021 04:00,31076.00,28777.90,344.83,22544.60,22544.50,28694.28,360.34,581.80,0.00,0.00,169.33,34.17,0.00,0.00,0.40,13,18,0,0.00,0,15,37,0,0.00,0,7,21,0,0.00,0,16,7,0,0.00,0,41,16,0,0.00,0,4,5,115,121.37,121.37,1,1,14,22.00,16.8,0,1,5.97,7.60,2.3,5,6,31.59,70.40,42.1,3,1,14,28.60,24.2,31076.00
04/05/2021 05:00,30098.00,28410.30,333.38,21490.60,21490.60,28171.05,308.38,0.00,0.00,0.00,0.00,890.50,0.00,0.00,63.39,60,18,0.09,0.20,0.2,18,37,1.16,0.00,0,4,21,0,0.00,0,16,7,0,0.00,0,24,16,0,0.00,1.8,4,5,121,120.20,120.2,1,1,8,17.00,15.61,0,1,10.02,7.40,7.4,4,6,62.22,68.90,40.3,3,1,3.85,19.40,15.13,30098.00
04/05/2021 06:00,29061.00,28074.30,270.89,21365.40,21365.50,27198.75,220.01,0.00,0.00,0.00,0.00,2207.12,0.00,0.00,402.04,60,18,14.94,11.90,11.9,18,37,8.91,0.50,0.5,4,21,1.48,0.90,0.9,2,7,1.39,1.20,1.1,24,16,0,1.20,5.2,4,5,113,119.41,119.41,0,1,21,12.00,11.8,0,1,0.14,6.70,6.7,4,6,61.06,68.40,50.2,1,1,0,15.10,4.3,29061.00
