"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat"
"202005",0,"25740","198.15","297.15","25630.74","1199.849","0","76.583","0","110.143","2.469","135.76","123.2"
"202005",1,"24773","320.01","401.2","24199.9","1629.583","0","0","0","148.156","0","135.76","123.2"
"202005",2,"24136","314.99","394.9","23909.93","1465","0","0","0","69.97","0","135.76","123.2"
"202005",3,"23576","289.01","357.81","23195.61","1675.817","0","0","0","288.35","0","135.76","123.2"
"202005",4,"22866","274.27","310.02","22227.11","1034","0","0","0","154.575","0","143.99","288.2"
"202005",5,"22047","228.31","268.88","20847.69","1136.366","0","339.749","0","118.075","65.358","143.99","288.2"
"202005",6,"21439","194.2","80","19535.92","63.067","0","567.417","0","0","31.956","143.99","288.2"
"202005",7,"20997","90.01","90.01","19230.47",NULL,NULL,NULL,NULL,NULL,NULL,"199.99","660"
"202005",8,"20766","90.01","91","19295.41","167.517","0","86","0","0.707","23.721","199.99","660"
"202005",9,"20830","5","1","20347.86","0","0","174.334","3.25","0",NULL,"199.99","660"
"202005",10,"20930","10.42","67.06","20498.7","0","0","0","74","0","0.07","199.99","660"
"202005",11,"21154","25.01","95","20761.84","625.367","0","0","114","74.947","4.93","199.99","409"
"202005",12,"21241","90.01","330.01","20933.55","2039","0","0","114","423.476","0","199.99","409"
"202005",13,"21797","90.02","370","21369.42","1754.284","0","0","122.333","149.191","1.242","199.99","409"
"202005",14,"22678","150","370","21927.72","2898","0","0","87.3","614.818","0.898","199.99","409"
"202005",15,"23181","228.31","394.9","22869","2395","0","0","93.75","206.204","0","199.99","409"
"202005",16,"23827","275.1","355","23890.26","1440.683","0","0","80","132.1","0","499.01","246.2"
"202005",17,"24770","310.01","399.8","24719.05","1474.449","0","0","80","42.627","0","499.01","246.2"
"202005",18,"26329","323.33","401.61","26330.82","2154.032","0","0","80","564.773","0","499.01","246.2"
"202005",19,"27975","331.19","402","27839.89","2714.25","0","0","52","524.395","0.44","499.01","246.2"
"202005",20,"28019","333.1","402","27886.5","2145.333","0","0","0","277.244","0","499.01","144.2"
"202005",21,"28613","332.9","402","27870.22","2097.333","0","113.084","0","63.966","0","499.01","144.2"
"202005",22,"28088","327.25","401.61","27090.88","1421.5","0","56.733","0","40.04","0.553","499.01","144.2"
"202005",23,"27616","323.18","399.8","26040.49","1339","0","87.417","0","44.362","0","499.01","144.2"
"202005",0,"27526","320.35","320.35","25515.29","1028.131","0","176.75","0","380.709","0","153.03","126"
"202005",1,"26700","323.46","323.46","24290.14","481","0","41.333","0","151.207","0","153.03","126"
"202005",2,"26533","322","322","24192.9","405","0","42.5","0","281.8","0","153.03","126"
"202005",3,"26193","320.01","290.01","23617.47","209.549","0","448.75","0","13.43","134.533","153.03","126"
"202005",4,"25515","307","307","22388.42","66.667","0","67","0","0","1.39","386","199.77"
"202005",5,"24022","284.98","108.75","20610.17","0","0","619.199","0","0","159.325","386","199.77"
"202005",6,"23194","150.01","0","20112.54","0","0","809.917","0","0","88.066","386","199.77"
"202005",7,"24658","194.2","0","20890.73","0","0","993.867","0","0","75.846","392","397.1"
"202005",8,"27291","282.01","3","22567.7","23","0","972.683","0","0.167","159.14","392","397.1"
"202005",9,"28125","226.83","3","23992.77","11.417","0","622.55","0","0","32.049","392","397.1"
"202005",10,"28646","274.27","108.75","24713.01","0","0","508","0","0","63.455","392","397.1"
"202005",11,"29033","310.01","321.01","24990.03","667.985","0","96.965","0","187.464","9.087","378","327.1"
"202005",12,"29002","250.01","300.01","25095.99","583.648","0","0","0","94.001","0","378","327.1"
"202005",13,"29826","300.01","320.01","25781.86","591.484","0","0","60","150.469","0","378","327.1"
"202005",14,"30578","300.01","375","26611.8","1684.5","0","0","31","427.173","0","378","327.1"
"202005",15,"30979","246.14","306","27303.18","976.983","0","0","0","211.53","0","378","327.1"
"202005",16,"31531","305.99","345.9","27597.8","1085.232","0","36.667","0","152.363","0","143.03","114"
"202005",17,"32426","320.43","330.43","27989.1","915","0","0","0","185.71","0","143.03","114"
"202005",18,"33790","322.84","332.84","28914.91","567.149","0","0","0","4.083","0","143.03","114"
"202005",19,"35053","330.04","340.04","29975.61","496","0","54","0","74.771","0","143.03","114"
"202005",20,"34500","328.11","338.11","29668.62","246","0","0","0","58.024","0","149.22","114.66"
"202005",21,"34437","328.77","338.77","29746.4","322","0","83.55","0","57.31","0","149.22","114.66"
"202005",22,"32792","324.41","334.41","28708.04","491","0","6","0","70.22","0","149.22","114.66"
"202005",23,"31771","309.55","319.55","27756.02","607.817","0","0","0","123.643","0","149.22","114.66"
"202005",0,"27511","267.99","277.99","26148.27","667.7","0","52.5","0","55.91","2","157.07","74.99"
"202005",1,"26685","321.72","401.63","24092.24","2016.815","0","0","0","93.503","0","157.07","74.99"
"202005",2,"26518","320.2","401.62","23525.14","1934","0","0","0","66.941","0","157.07","74.99"
"202005",3,"26178","230","329","22994.29","1854.565","0","15.2","0","231.34","3.82","157.07","74.99"
"202005",4,"25500","300.01","300.01","22000.17","1148.651","0","133.968","0","114.372","34.32","188.89","124"
"202005",5,"24007","230","180","20755.43","0","0","288.75","0","0","75.297","188.89","124"
"202005",6,"23179","199.99","171.11","19801.26","58.333","0","190.884","0","0","49.439","188.89","124"
"202005",7,"24643","100","199.02","20110.58","424.518","0","0","0","33.341","0","388","244"
"202005",8,"27276","269.99","329.9","20972.62","785.818","0","84","0","90.021","0","388","244"
"202005",9,"28110","150.01","50.1","22142.81","272.52","0","484.916","0","26.54","0","388","244"
"202005",10,"28631","200.01","239.9","22637.06","378.9","0","24.633","0","99.644","0","388","244"
"202005",11,"29018","229.99","318.79","23209.61","713.4","0","0","0","109.149","0","372","152"
"202005",12,"28987","230","320.01","23511.35","1648.583","0","0","0","455.1","0","372","152"
"202005",13,"29811","250","320.01","24378.49","1691","0","42.75","0","434.232","0","372","152"
"202005",14,"30563","269.99","320.01","24923.93","1560.5","0","0","0","443.213","0","372","152"
"202005",15,"30964","230","320.01","25193.65","1461","0","0","0","183.404","0","372","152"
"202005",16,"31516","230","320.01","25883.34","1122.783","0","0","0","119.922","0","153.85","98.89"
"202005",17,"32411","270.01","320","26889.63","785.833","0","0","0","131.185","0","153.85","98.89"
"202005",18,"33775","323.41","368.88","27946.44","856.583","0","0","0","60.244","0","153.85","98.89"
"202005",19,"35038","329.34","359.33","28861.55","726.333","0","0","0","50.882","0","153.85","98.89"
"202005",20,"34485","328.22","358.21","28681.3","690","0","0","0","24.134","0","172.7","98"
"202005",21,"34422","331.07","381.07","28654.01","1723.167","0","0","0","479.923","0","172.7","98"
"202005",22,"32777","325.83","385.7","27846.28","1863","0","0","0","493.831","0","172.7","98"
"202005",23,"31756","310.98","385","26851","2132.116","0","0","0","553.628","0","172.7","98"
"202005",0,"30591","320.06","350","26778.21","1003","0","0","0","315.908","0","110","69.67"
"202005",1,"29477","326.11","350","25822.19","850.167","0","0","0","221.97","0","110","69.67"
"202005",2,"29093","324.35","349.35","25475.1","827","0","0","0","246.205","0","110","69.67"
"202005",3,"28058","320.33","330.33","24712.97","747.4","0","0","0","257.84","0","110","69.67"
"202005",4,"27119","310","320","23725.83","535","0","73.334","0","142.34","51.067","149.94","109.56"
"202005",5,"25575","240","240","22044.34",NULL,NULL,NULL,NULL,NULL,NULL,"149.94","109.56"
"202005",6,"24710","193.96","193.96","21457.29",NULL,NULL,NULL,NULL,NULL,NULL,"149.94","109.56"
"202005",7,"24974","240","265","22075.24","421.615","0","36.533","0","74.657","0","202","198"
"202005",8,"26572","326.27","326.27","25301.98","433.55","0","453.917","0","42.897","0","202","198"
"202005",9,"27745","321.93","321.93","27431.93","249","0","58.067","0","65.541","58.067","202","198"
"202005",10,"28436","300","300","28116.5","847.032","0","0","477","233.414","0","202","198"
"202005",11,"29298","320.51","330.51","28697.59","1706.25","0","0","590","844.958","0","214","134.41"
"202005",12,"29097","260.01","299.99","28594.26","1669","0","0","590","475.114","0","214","134.41"
"202005",13,"30076","274","300","29339.11","1297.583","0","0","590","230.479","0","214","134.41"
"202005",14,"31254","274.01","299.01","30540.53","994.65","0","0","595","218.958","0","214","134.41"
"202005",15,"31873","322.34","322.34","31138.71","1072.667","0","0","417.25","133.675","0","214","134.41"
"202005",16,"32482","326.23","356.22","31417.61","701","0","0","0","175.654","0","104","74.61"
"202005",17,"33083","333.43","350","31648.46","620.55","0","0","0","237.14","0","104","74.61"
"202005",18,"33764","333.79","222","31592.36","160.665","0","507.266","0","7.598","26.251","104","74.61"
"202005",19,"34453","336.43","222","32068.76","0","0","352.8","0","0","6.845","104","74.61"
"202005",20,"33831","333.81","333.81","32112.07",NULL,NULL,NULL,NULL,NULL,NULL,"104","74.61"
"202005",21,"33818","331.99","301.99","32060.95","0","0","42.25","0","0",NULL,"104","74.61"
"202005",22,"33102","325.36","295.36","30938.75","0","0","97.333","0","0",NULL,"104","74.61"
"202005",23,"32226","284.9","215","29891.45","0","0","93","0","0","0.9","104","74.61"
"202005",0,"28658","284.9","214.9","28855.31","0","0","410.75","0","0",NULL,"94","65"
"202005",1,"27482","324.39","334.39","27396.02","545.767","0","50.233","0","219.092","0.463","94","65"
"202005",2,"27039","323.31","253.3","26929.39","0","0","161.967","0","0","1.255","94","65"
"202005",3,"26187","302.71","287.71","26038.88","0","0","34","0","0","0.31","94","65"
"202005",4,"25541","320.71","80","24968.47","0","0","822.183","0","0","184.6","163.07","98.42"
"202005",5,"24546","275.1","175.1","23221.69","42.75","0","282.333","0","0","16.239","163.07","98.42"
"202005",6,"24045","228.3","228.3","22755.33",NULL,NULL,NULL,NULL,NULL,NULL,"163.07","98.42"
"202005",7,"24175","264.4","114.4","23502.69","129.25","0","947.218","0","1","304.722","165","166.56"
"202005",8,"25603","320.72","242","25934.28","509.968","0","970.434","0","2","37.317","165","166.56"
"202005",9,"26674","275.11","222","27546.42","13.267","0","603","0","0","10","165","166.56"
"202005",10,"27291","274.01","242","28392.32","12.917","0","371.966","0","0","2.827","165","166.56"
"202005",11,"28109","302.72","302.72","28747.72","342.833","0","0","0","42.502","0","163.07","197.31"
"202005",12,"27665","239.2","279","28200.76","696.517","0","0","0","138.913","0","163.07","197.31"
"202005",13,"28443","239.99","239.99","29229.98",NULL,NULL,NULL,NULL,NULL,NULL,"163.07","197.31"
"202005",14,"29272","310","310","30261.65",NULL,NULL,NULL,NULL,NULL,NULL,"163.07","197.31"
"202005",15,"29816","309.99","309.99","30458.14",NULL,NULL,NULL,NULL,NULL,NULL,"163.07","197.31"
"202005",16,"30309","293.41","40","30829.71","0","0","1254.519","0","0","349.609","95.99","77"
"202005",17,"30829","280.96","3","31048.26","0","0","1260","0","0","118.365","95.99","77"
"202005",18,"31435","240","3","31302.25","0","0","1223.966","0","0","68.525","95.99","77"
"202005",19,"32229","321.2","80","31743.83","0","0","718","0","0","47.9","95.99","77"
"202005",20,"31696","321.21","40","31482.35","0","0","1024.65","0","0","117.5","95.99","77"
"202005",21,"31863","322.64","40","31671.9","0","0","1225","0","0","236.87","95.99","77"
"202005",22,"31266","310.01","40","30662.54","25.117","0","1036.617","0","1.537","118.76","95.99","77"
"202005",23,"30580","283.21","40","29713.58","24.75","0","790","0","0","47.7","95.99","77"
"202005",0,"30475","225","175","28211.11","218.151","0","863.5","0","0.5","100.949","110","133.13"
"202005",1,"29489","324.28","284.28","26692.8","297.5","0","555","0","6","37.226","110","133.13"
"202005",2,"28982","321.74","290","26281.55","108.7","0","297.85","0","0","0","110","133.13"
"202005",3,"28131","239.58","144","25402.38","0","0","335","0","0","58.124","110","133.13"
"202005",4,"27304","239.58","209.58","24365.19","37.767","0","203.65","0","0","7.673","151.01","194"
"202005",5,"25824","180.01","80.1","22573.01","0","0","316.034","0","0","33.531","151.01","194"
"202005",6,"25153","92.64","0","22122.71","73.45","0","1420.816","0","3.8","105.412","151.01","194"
"202005",7,"25688","162.2","0","23077.84","68.667","0","1219.05","0","5.227","150.06","164.99","381.13"
"202005",8,"28084","270","103.75","25226.91","451.649","0","1233.516","0","12.33","158.414","164.99","381.13"
"202005",9,"29702","197.97","80","27178.4","0","0","473.5","0","0","102.059","164.99","381.13"
"202005",10,"30488","224.99","113.75","27994.88","0","0","774","0","0","147.567","164.99","381.13"
"202005",11,"31263","224.99","118.7","28647.96","0","0","635","0","0","97.316","164.99","374.51"
"202005",12,"30228","102.02","52.02","28447.04","0","0","248","0","0","18.73","164.99","374.51"
"202005",13,"31028","197.97","80","28769.32","0","0","792.683","0","0","259.447","164.99","374.51"
"202005",14,"32953","228.31","40","29362.89","0","0","1507","0","0","238.918","164.99","374.51"
"202005",15,"33447","219.99","0.98","29724.29","0","0","2122.333","0","0","103.759","164.99","374.51"
"202005",16,"33887","269.99","0.99","29829.33","0","0","2353","0","0","143.631","164.99","195"
"202005",17,"34172","250","0.99","30118.21","0","0","2492","0","0","176.451","164.99","195"
"202005",18,"34372","228.31","0.97","30136.28","0","0","2917","0","0","206.207","164.99","195"
"202005",19,"34846","293.41","1","30465.29","0","0","2538.833","0","0","252.536","164.99","195"
"202005",20,"34371","282.01","2.98","30177.87","0","0","2262","0","0","204.358","164.99","138.13"
"202005",21,"34516","321.38","49.99","30284.42","0","0","1980.867","0","0","203.572","164.99","138.13"
"202005",22,"33899","316.99","50","29056.74","18.267","0","1387","0","0","132.83","164.99","138.13"
"202005",23,"33177","278","2.98","28057.49","0","0","1969.95","0","0","310.644","164.99","138.13"
"202005",0,"27734","92.63","1","25322.43","84.333","0","1952.55","0","0","357.399","147.07","274.85"
"202005",1,"26214","321.42","121.75","23473.13","458.534","0","1693.35","0","4.047","309.209","147.07","274.85"
"202005",2,"25201","320.62","225.77","22719.89","31.25","0","1044.835","0","0","272.43","147.07","274.85"
"202005",3,"24386","266.01","226.01","21952.55","93.233","0","734","0","1.573","258.031","147.07","274.85"
"202005",4,"23814","157.5","123.75","21029.85","0","0","371","0","0","0.357","479","247.55"
"202005",5,"22829","228.3","0","19388.34","0","0","1251.25","0","0","166.134","479","247.55"
"202005",6,"22198","100.01","0","18130.35","0","0","1546.933","0","0","131.69","479","247.55"
"202005",7,"21750","34.99","0","17857.92","0","0","901.45","0","0","58.149","479","450.01"
"202005",8,"22346","8","0","18153.88","0","0","1986.251","0","0","49.563","479","450.01"
"202005",9,"23011","0.99","0","20081.99","0","0","3850.65","0","0","69.586","479","450.01"
"202005",10,"23246","1","0","20238.44","0","0","3435.417","0","0","69.868","479","450.01"
"202005",11,"23534","3.01","0","20071.99","0","0","2669.7","0","0","27.481","699.61","387.11"
"202005",12,"24189","3","0","20424.17","5.167","0","2483","0","0","28.718","699.61","387.11"
"202005",13,"24734","3","0","21016.52","0","0","2483","0","0","32.661","699.61","387.11"
"202005",14,"24741","3","0","21556.83","0","0","2300.267","0","0","32.118","699.61","387.11"
